8204085570636196266	【热·点】难道你没有发现吗？北海这条路不堵了！
4232474544344788506	北京：新京报视频部大招募（34人）
-2287661086642785304	3岁女孩咳嗽不断，幼儿园家长一起交流后暴跳如雷！
-4646996385503193614	免费直播课程｜别整天拿功能体验说事，没有商业价值都是瞎扯蛋！
5488837054416187206	津巴布韦发新币引发新焦虑 此前500亿只能买一个鸡蛋
5788461225496929726	焦元溥采访钢琴大师布朗夫曼
5257199678487821266	免费一份《健康人体24小时使用手册》，超实用，请查收！
-6350502868008126074	最高院 | 有发明专利的，可以考虑减刑、假释！（2017.1.1施行）
7599556559621491806	你每天刷10个公号,却什么都没学到 | M周刊
4330954750909899096	这对父女在婚礼上表演了一段舞蹈串烧，让宾客们尖叫不已……
634819519400334766	一文看懂工行的积分怎么当钱花？
4129872476392203056	张江遇到微软，搞了个孵化器要上天！
7752198744928777176	想当个好妈妈？不妨“懒”一点！
6060652895977233026	来欣赏一下万元级别的半永久眉毛！
-4895878858657903394	教你两招穿衣打扮，今年的冬天再不会你就OUT了！
767124003591138496	森林里飞来了一个UFO
2433775958034379606	【新大纲2017年会计证直播保过班】今天报名仅需¥809，助你一次性拿下会计证！
3290564592672108196	实拍 ▪ 白痴用自己脑袋玩俄罗斯转盘
8625956603075374916	妈妈在家被强...儿子安装监控后拍到一幕！建议大家看看
-7601462661910728374	我所认识的仁直
3476630553814115396	成都开始对17.5米大板动刀了！行驶证上写的轻型平板不能上高速了！
-5562971630738278114	【塞罕坝-乌兰布统】爱上一匹野马，幸好我有乌兰布统
-18770259816834594	《贫民窟里的白天鹅》——黑人芭蕾舞者 Ingrid Silva的励志故事
-6565647066250577164	惊艳世界，再送壕礼 | 歌瑞森携手赵雅芝登录纽约时报广场！
2452185139283676746	你的太贵、回去商量下、都是自卖自夸、没听过你的牌子....这些你都是怎么回答的？
-9127911055959672884	注意！太极、修正等常用药物检出不合格，小儿咳喘灵颗粒、蛇胆川贝液都在其中！
1097881182132273626	280斤新娘带1000万陪嫁，结果一夜过后.....
1670260339950031886	它是国人心血管病死亡的第一原因！七大信号帮你防患于未然！
-8543462961308622654	一男子把内裤、袜子和衣服放在一起，妻子惊呆了！
5064717777942563736	竖着抱，睡软床，有伤害吗？宝宝的脊柱到底有多脆弱？
1592420973418063016	【柴静：我想要宪法赋予我的那个世界】
-1100767594946443134	超市的这个东西，比马桶脏N倍！还有这些东西摸完千万记得洗手！
-8248201577664029364	过收费站你被“潜规则”过吗？很多车主都中招！
-5201337096979737164	孩子被撞伤 家长负主责
2336469389352736956	老是套路我们这些有梦想的人
5202538823961486106	🎵今天11.21，凌晨2:00北京发生的一幕，惊艳全国，震惊世界！万人围观！
6574977335548680596	男人开车必备绝密大招  关键时刻作用出人意料
-7776932866459034934	【法制】贵州男子在固原搞传销，洗脑不成致他人跳楼获刑一年
-5355317286410723344	深夜漫画 | 自称“宝宝”的下场
5043387304505480486	🔴学校门口发生的惊心一幕，吓傻所有父母！看完一身冷汗！有孩子的看看吧！
-5833449199277686154	200级全血武士！有终极技能吗？
6827933938391540816	一曲流连：这辈子，只要过得笑容比眼泪多， 你就选对人了
-3825062885229984584	夜读 | 一些不成文的规矩（要牢记在心）
912558707767170646	工作丨深化“一带一路”信息通信合作  陈肇雄提出四点建议
2742334059562158576	每日一图 | 个性剑气九头鸟，让对方根本就摸不准你的套路
-2688933248949540724	2016YY娱乐年度盛典活动规则正式公布！花花我爱你好友续集？！二驴出轨，四平国王磊带人暴揍傻驴？
-2819037448572524894	三句话，三万人无法领悟，3亿人无法做到！
-4425788998138555464	「爱分析｜iTalk」第4期：美女分析师跟你聊聊消费金融有卡人群的那点事
-8342758948208807944	十堰希尔顿逸林酒店的自助餐，凭什么198元/位？看到这个2米的大家伙，我服了！
2543001412268140526	老徐时评：“野蛮人”并不可怕！
-612499419809395974	奇葩聊 | 梦想照进现实，矫情就像白痴！
3041131477132994276	好消息：三明今晚月亮超级圆你看了没？据说是有史以来最大！
-2067694414820840614	好女人一生只负责两种人！
9221468819117176626	对话6位业界翘楚 互联网后半场武汉会更精彩
-7147222067355921544	中国楼市大面积降温！深圳成交量下跌30%！
7765053179915499836	那种不漂亮但有魅力的女生是什么样
5281242025229709186	啪啪啪之前，只需确认两点
6617695555777593856	懒才是第一生产力！日本诺奖级数学家用人生证明，为什么周一可以不上班
-2868971719064968334	🌹看完这个，再也不生气了！
-7918775092117672384	你工资这么低，为什么还要拼命工作？
-701042069347062124	【万家火锅节】前8场火锅霸王餐真实评价，来看111位火锅控肉测火锅节结果！
-3504652857224840624	泡芙，甜蜜在舌尖绽放！
-1585947211777216724	还记得那只在宿舍里舞动的“二哈”么，这次它有了新对手
7980743791067256436	一不注意就显得没修养，这 9 个手机行为被吐槽得最多，你最烦哪个？
-2528320951537241454	关于婚姻，你需要知道的20句狠话！
-6568262875503414314	重磅丨今年国家发放了近千亿补贴资金，快看哪些领，能领到了多少？
-5600614518568964104	【猎奇】诡谲日常之《送子》，求来的子也许正是别人丢失的
4770519730022168946	锦州雾霾、北风、雨夹雪、寒潮将轮番登场！明起气温骤降！
5258273127783992716	💓 车祸图片，惊心动魄的动态。求司机阴影面积
331489126556442676	🔥相差60厘米的夫妻演绎“东北二人转”，场下掌声不断
2299804338205750016	12月刚出现的新骗局！已有深圳人上当！骗子盯上这条新规……
-8698120941355743194	趣黑科技 | 超级网红机器人-波士顿动力Atlas又解锁新技能了！
-3890538631774893634	早读：一世情分，本分相守
1475193070379193806	英国足坛曝性侵丑闻波及数百球员，这些铁汉为何沉默至今？
7466714656001144326	影像故事｜非裔美国人的百态人生
3201244294543642916	男生什么表现说明他不爱你？😱
271734845014468046	如何一个字毁掉一部剧？
-3575728999117925544	愿你能奋不顾身爱上一个人
8127158749352611906	支付宝大尺度美女照，照出了什么妖孽？
-4585530719191093604	🔴三轮车撞上路虎，车主下车后竟然…
-544501806691768184	来看看！这个故事是很多人的真实写照！
8172473051136356716	好消息！赶飞机不用慌了，以后刷身份证就能登机，并且......
8790333373373340666	一个即将不需要医生的医疗时代
5602128496594215186	潮汕人的水果皇后？必须是她啊！哪都离不开她~
-4573672011163718544	玩VR原来可以这么的狂暴
3055752265431020976	下周最佳补仓点就在这里
-3486466849850484414	水平分库分表的关键步骤以及可能遇到的问题
3239279464670410436	这么霸气的山区悬索桥施工，我也是真的服！
5758971876489523476	福利|爱跑98，1000万大礼送不停！
7207798822626511186	她4岁被强奸、5岁被割礼、12岁被嫁60岁老头，最后成为时尚超模
5971891018616211746	从打工妹到失业，再到亿万富翁，她是如何做到的？
-7494861592664029404	老公的哪句话让你恨不得掐死他？
-3189699304389854894	安化黑茶，老茶如药，茶中极品！！
4688587460157054076	机构举牌信息泄露，擒获大牛股（附股）
-4464856825179698454	在深圳生活的40种神奇体验!
-7582318103429135434	丁丁到底有多重？（7-5）
-174928855062831974	工信部：这29款手机APP 赶紧删掉「资讯100秒」
-7934739201800585984	宝宝经常感冒？肯定是你这些“工作”没做好…
-5695901998216586664	✎﹏人最怕：深交后的陌生（说出了多少人的心声）
9205614967173916616	遇见一个对的人，这辈子会有多幸福？
2549914109750715916	再也不怕车子爆胎了！
1090417016698971056	☂小两口放假在家，要做最'幸'福的事……（164期）
1770830354831342156	沙佩科恩斯遇难队员生前gif图集告慰亡灵，惟愿天堂也有足球
-2517735486756868204	❉11月22日全省天气预报（内附精选音乐哦！）
8371543958107776806	中国经济的基本症结：日益严重的寄生性 | 功夫观察
-8333740856313651884	有这样一个妈妈，能强三代
-4890162032860862214	【关注】刷脸就能支付？这些重头戏让你大开眼界
-2681199662151730554	花小钱办大事！SUV这样改一改，逼格提升100%！
7725843016328782866	【民品拍卖】2016年11月22日-24日网络在线专场拍卖会
7595162579963559256	成为 PPT 表格制作高手，就是这么简单！
8882941126231454616	女人，太心软落到这样的下场，老实人都该看看!
7250224898697041206	神奇的小苏打，处处用得上！丨生活小技巧
-4663559298626601294	“黑五”这个洋节，还得靠“国产中介”帮你剁手？
-1710504527022382204	第三届世界互联网大会今天开幕　习近平发表视频讲话
-3691379733076809724	​✅男女相处三天和三年的区别
7907141169140266826	万年神农湖景区稻草人文化旅游节震撼来袭！
-5785224913388820814	33张PPT，全面提升产品运营的软实力及硬实力！
-262891290842359954	你要的福利都在这里！车模来了
2084034565487355706	【心梗救治指南】收好这张救命卡，把握心梗黄金救治时间！
198228168726193926	秋季吃它胜过吃肉，让你远离心血管疾病...好处不得了!
-7666050941363185684	董建华：我重温了邓选，邓小平曾这样评论香港
734418504870802306	微信分享格式
2255199732557512806	余额宝收益翻倍卡，7天百度网盘会员
-8866854567525864334	重磅福利｜你的嘴唇那么美，不进来念首诗真的可惜了！
2410290032387512606	的哥只是睡了下，却没能再起来……
-2313048847381317574	她没整容，只是换了眉形而已
2655891733125950876	和前任滚床：原有的深度，熟悉的姿势……
-6699644540959371844	雪地靴掉色后的处理办法
-2043894506727339434	封推助力| 2016NOMS全国运营峰会 免费门票限额赠送
452375442193671456	⛄🎀大雪 🎀 问候！
-1127860521842476444	活久见！什么叫颠覆世界观！这就是了！
-4773953480374543154	【阜外学院】12月2日（星期五）直播预告
-2303781277130885154	震惊！"饿"治百病，还助长寿！但这种"饿"却是大病先兆！
-3686572803567929994	天下男人都偷偷厌恶三种女人！
2929217796444555596	近期人民币贬值看似来势汹汹，其实没什么大不了
-3766332820029699864	德化的亲们，你有多久没有陪家人一起看电视了？
-2806376322612102884	都是“萨德”惹的祸？外交部表示没听说过“限韩令”，中国娱乐业也要重新洗牌了
8220070281583014956	抢完为止！超火爆圣诞夜欢乐派对 ，既热闹还有礼物拿！
4788661857440126726	你好，11月21日丨做你最想做的，其他都是扯蛋。
6372809466058602296	王者荣耀站撸最强五个英雄盘点
1028225114380475646	剑圣：我疯起来连自己都杀！
7142759490156806926	这片土地囊获了欧洲不同国度的精华,原来她才是最熟悉的陌生人
-3862704734136251344	有人下台有人上岗！欧洲政坛有点乱
1882569730947895206	▶云飞一首「远远地看着你」听醉了！
6199091596874839966	Peter Thiel：很优秀的公司无法被准确描述（附演讲视频独家字幕）
-7453846136603743544	تەۋسىيە- ھاۋا مۇزلىسا مۇزلىسۇن، يۈرەكلەر مۇزلىمىسۇن!
-917952732551745724	💖 锦鲤送福，看到好运来~
-1130759827297324814	【人间】海原新媳妇小心翼翼学做媳妇子，一声爸妈对不起令人心疼！
-876655647646240684	速看 | 你以为是在养生，其实你在养病！再这么做迟早会要命！
-9213355658213556884	濮阳这家店老板真任性！新店开业，火锅免费吃，香酥饼免费送，赶紧来吧！
1005593342314970006	【城事】震惊！花都司机遥控锁完车10秒后不见20万...
-7366282987494881324	还觉得逛一元店很丢人？千禧一代可不这么认为…
1487663688710396586	您绝对想不到！安化黑茶的可怕！为了您爱的人，请分享！
8300777431781540766	当南疆变成了冰雪世界……美疯了！
8449190488665471666	2017小升初讲座：专业的择校指导和升学规划！
